Unnamed: 0	Virus Strain Name	Accession_ID	Lineage	Sample_Collection_Date	country	province	city	merged_lineage	date
1434	hCoV-19/Hong Kong/HK-HKPU-PUN531736531/2022	EPI_ISL_17581685	BA.5.2.1	12/12/2022	China	Hong Kong		BA.5.2*	2022-12-12
1469	hCoV-19/Anhui/HNCDC-36/2022	EPI_ISL_16968112	BF.7.14	12/12/2022	China	Anhui	Huainan	BF.7.14*	2022-12-12
1562	hCoV-19/Hong Kong/VZ22360745/2022	EPI_ISL_16376711	BF.7	12/12/2022	China	Hong Kong		BA.5.2*	2022-12-12
1568	hCoV-19/Shanghai/SJTU-236621/2022	EPI_ISL_16327595	CH.1.1.1	12/12/2022	China	Shanghai		BA.2.75*	2022-12-12
1569	hCoV-19/Shanghai/SJTU-236592/2022	EPI_ISL_16327590	CH.1.1.3	12/12/2022	China	Shanghai		BA.2.75*	2022-12-12
1593	hCoV-19/Sichuan/SCDC-020/2022	EPI_ISL_17493158	DY.1	12/13/2022	China	Sichuan	Chengdu	BA.5.2*	2022-12-13
1609	hCoV-19/Guangxi/NN-122309/2022	EPI_ISL_17086562	BF.7.14	12/13/2022	China	Guangxi	Nanning	BF.7.14*	2022-12-13
1615	hCoV-19/Hebei/LF-43/2022	EPI_ISL_17031555	BF.7.14	12/13/2022	China	Hebei	Langfang	BF.7.14*	2022-12-13
1616	hCoV-19/Hebei/LF-42/2022	EPI_ISL_17031554	BF.7.14	12/13/2022	China	Hebei	Langfang	BF.7.14*	2022-12-13
1618	hCoV-19/Hebei/LF-40/2022	EPI_ISL_17031552	BF.7.14	12/13/2022	China	Hebei	Langfang	BF.7.14*	2022-12-13
1620	hCoV-19/Hebei/LF-37/2022	EPI_ISL_17031550	BF.7.14	12/13/2022	China	Hebei	Langfang	BF.7.14*	2022-12-13
1621	hCoV-19/Hebei/LF-36/2022	EPI_ISL_17031549	BF.7.14	12/13/2022	China	Hebei	Langfang	BF.7.14*	2022-12-13
1624	hCoV-19/Hebei/LF-25/2022	EPI_ISL_17031546	BF.7.14	12/13/2022	China	Hebei	Langfang	BF.7.14*	2022-12-13
1626	hCoV-19/Hebei/LF-23/2022	EPI_ISL_17031544	BF.7.14	12/13/2022	China	Hebei	Langfang	BF.7.14*	2022-12-13
1629	hCoV-19/Jilin/JLCDC-59568/2022	EPI_ISL_16713332	BA.5.2.48	12/13/2022	China	Jilin	Changchun	BA.5.2*	2022-12-13
1636	hCoV-19/Guangdong/GCDC-62085/2022	EPI_ISL_16711991	BF.7.14	12/13/2022	China	Guangdong		BF.7.14*	2022-12-13
1638	hCoV-19/Guangdong/GCDC-DG121903/2022	EPI_ISL_16711716	BA.5.2.48	12/13/2022	China	Guangdong		BA.5.2*	2022-12-13
1666	hCoV-19/Shandong/SDCDC-2311/2022	EPI_ISL_16604406	BA.5.2.49	12/13/2022	China	Shandong	Weihai	BA.5.2*	2022-12-13
1681	hCoV-19/Hong Kong/VZ22360834/2022	EPI_ISL_16376710	BA.5.2.6	12/13/2022	China	Hong Kong		BA.5.2*	2022-12-13
1694	hCoV-19/Taiwan/NCKUH-061022012961/2022	EPI_ISL_16253344	BA.5.2.27	12/13/2022	China	Taiwan	Tainan	BA.5.2*	2022-12-13
1695	SARS-CoV-2/human/Beijing/3183/2022	EPI_ISL_16350922	BA.5.1	12/13/2022	China	Beijing		Others	2022-12-13
1721	hCoV-19/Hubei/HCDC-WH0129/2022	EPI_ISL_17487826	BF.7.14	12/14/2022	China	Hubei	Wuhan	BF.7.14*	2022-12-14
1728	hCoV-19/Hebei/LF-31/2022	EPI_ISL_17031558	BA.5.2.49	12/14/2022	China	Hebei	Langfang	BA.5.2*	2022-12-14
1729	hCoV-19/Hebei/LF-29/2022	EPI_ISL_17031557	BF.7.14	12/14/2022	China	Hebei	Langfang	BF.7.14*	2022-12-14
1794	hCoV-19/Jiangxi/NCCDC-2546/2022	EPI_ISL_16597024	BF.7.14.1	12/14/2022	China	Jiangxi	Nanchang	BF.7.14*	2022-12-14
1798	hCoV-19/Zhejiang/ZJU-S18/2022	EPI_ISL_16481000	BA.5.2.48	12/14/2022	China	Zhejiang	Hangzhou	BA.5.2*	2022-12-14
1822	hCoV-19/Shanghai/SJTU-237087/2022	EPI_ISL_16327646	BN.1.3.1	12/14/2022	China	Shanghai		BA.2.75*	2022-12-14
1825	hCoV-19/Shanghai/SJTU-236743/2022	EPI_ISL_16327608	BQ.1.28	12/14/2022	China	Shanghai		Others	2022-12-14
1838	hCoV-19/Hong Kong/HK-HKPU-PUN531584804/2022	EPI_ISL_17581941	CM.12	12/15/2022	China	Hong Kong		Others	2022-12-15
1848	hCoV-19/Yunnan/YCDC-24/2022	EPI_ISL_16750676	BN.1.2	12/15/2022	China	Yunnan		BA.2.75*	2022-12-15
1869	hCoV-19/Zhejiang/IVDC-875/2022	EPI_ISL_16635579	BA.5.1	12/15/2022	China	Zhejiang	Wenzhou	Others	2022-12-15
1881	hCoV-19/Zhejiang/IVDC-783/2022	EPI_ISL_16635487	BF.7.14	12/15/2022	China	Zhejiang	Taizhou	BF.7.14*	2022-12-15
1893	hCoV-19/Hong Kong/VK22301498/2022	EPI_ISL_16376681	BN.1.2	12/15/2022	China	Hong Kong		BA.2.75*	2022-12-15
1899	hCoV-19/Shanghai/SJTU-237082/2022	EPI_ISL_16327645	BN.1.3	12/15/2022	China	Shanghai		BA.2.75*	2022-12-15
1906	hCoV-19/Shanghai/SJTU-236707/2022	EPI_ISL_16327600	XBB.1.5	12/15/2022	China	Shanghai		XBB.1.5*	2022-12-15
1971	hCoV-19/Shandong/WCDC-288/2022	EPI_ISL_18070620	BA.5.2.49	12/16/2022	China	Shandong	Weihai	BA.5.2*	2022-12-16
2013	hCoV-19/Hainan/CDC-034/2022	EPI_ISL_16719821	BA.5.2.48	12/16/2022	China	Hainan	Haikou	BA.5.2*	2022-12-16
2015	hCoV-19/Hainan/CDC-031/2022	EPI_ISL_16719818	BA.5.2.48	12/16/2022	China	Hainan	Haikou	BA.5.2*	2022-12-16
2016	hCoV-19/Jilin/JLCDC-59580/2022	EPI_ISL_16713344	BA.5.2.48	12/16/2022	China	Jilin	Changchun	BA.5.2*	2022-12-16
2018	hCoV-19/Jilin/JLCDC-59578/2022	EPI_ISL_16713342	BA.5.2.48	12/16/2022	China	Jilin	Changchun	BA.5.2*	2022-12-16
2020	hCoV-19/Jilin/JLCDC-59576/2022	EPI_ISL_16713340	BA.5.2.49	12/16/2022	China	Jilin	Changchun	BA.5.2*	2022-12-16
2024	hCoV-19/Jilin/JLCDC-59572/2022	EPI_ISL_16713336	BA.5.2.48	12/16/2022	China	Jilin	Changchun	BA.5.2*	2022-12-16
2032	hCoV-19/Zhejiang/IVDC-876/2022	EPI_ISL_16635580	BA.5.1	12/16/2022	China	Zhejiang	Wenzhou	Others	2022-12-16
2035	hCoV-19/Liaoning/IVDC-1320/2022	EPI_ISL_16635130	BA.5.2.48	12/16/2022	China	Liaoning	Shenyang	BA.5.2*	2022-12-16
2066	hCoV-19/Jiangxi/JCDC-ML1148/2022	EPI_ISL_16597059	BF.7.14	12/16/2022	China	Jiangxi	Nanchang	BF.7.14*	2022-12-16
2070	hCoV-19/Jiangxi/JCDC-ML1142/2022	EPI_ISL_16597055	BF.7.14	12/16/2022	China	Jiangxi	Nanchang	BF.7.14*	2022-12-16
2073	hCoV-19/Jiangxi/NCCDC-2573/2022	EPI_ISL_16597026	DY.4	12/16/2022	China	Jiangxi	Nanchang	BA.5.2*	2022-12-16
2074	hCoV-19/Anhui/HNCDC-6/2022	EPI_ISL_16595769	BA.5.2.48	12/16/2022	China	Anhui	Huainan	BA.5.2*	2022-12-16
2082	hCoV-19/Zhejiang/ZJU-S22/2022	EPI_ISL_16481350	BF.7.14	12/16/2022	China	Zhejiang	Hangzhou	BF.7.14*	2022-12-16
2090	hCoV-19/Hong Kong/VK22302016/2022	EPI_ISL_16376680	BN.1.3	12/16/2022	China	Hong Kong		BA.2.75*	2022-12-16
2103	hCoV-19/Shanghai/SJTU-237078/2022	EPI_ISL_16327642	BF.7.15	12/16/2022	China	Shanghai		Others	2022-12-16
2129	hCoV-19/Hong Kong/HKU-230518-195/2022	EPI_ISL_17685094	BA.5.2.1	12/17/2022	China	Hong Kong		BA.5.2*	2022-12-17
2131	hCoV-19/Hong Kong/HK-HKPU-PUN687063534/2022	EPI_ISL_17581942	CM.12	12/17/2022	China	Hong Kong		Others	2022-12-17
2132	hCoV-19/Hong Kong/HK-HKPU-PUN534353668/2022	EPI_ISL_17581695	BA.5.2.1	12/17/2022	China	Hong Kong		BA.5.2*	2022-12-17
2133	hCoV-19/Hong Kong/HK-HKPU-PUN536064760/2022	EPI_ISL_17581694	BA.5.2.1	12/17/2022	China	Hong Kong		BA.5.2*	2022-12-17
2164	hCoV-19/Yunnan/YCDC-27/2022	EPI_ISL_16750679	BR.2.1	12/17/2022	China	Yunnan		BA.2.75*	2022-12-17
2169	hCoV-19/Gansu/GSCDC-035/2022	EPI_ISL_16702223	BA.5.2.48	12/17/2022	China	Gansu	Linxia	BA.5.2*	2022-12-17
2186	hCoV-19/Hubei/HCDC-SNJ157/2022	EPI_ISL_16617220	BF.7.14	12/17/2022	China	Hubei	Shennongjia	BF.7.14*	2022-12-17
2203	hCoV-19/Shanghai/SJTU-237149/2022	EPI_ISL_16327664	BN.1.3.1	12/17/2022	China	Shanghai		BA.2.75*	2022-12-17
2204	hCoV-19/Shanghai/SJTU-237142/2022	EPI_ISL_16327661	BN.1.3	12/17/2022	China	Shanghai		BA.2.75*	2022-12-17
2207	hCoV-19/Shanghai/SJTU-236700/2022	EPI_ISL_16327598	CH.1.1.1	12/17/2022	China	Shanghai		BA.2.75*	2022-12-17
2224	hCoV-19/Fujian/FPCDCP-2745/2022	EPI_ISL_16283961	BF.7.14	12/17/2022	China	Fujian	Fuzhou	BF.7.14*	2022-12-17
2256	hCoV-19/Hong Kong/HKU-230518-197/2022	EPI_ISL_17685096	BA.5.2	12/18/2022	China	Hong Kong		BA.5.2*	2022-12-18
2262	hCoV-19/Hong Kong/HK-HKPU-PUN537362021/2022	EPI_ISL_17581696	BF.7	12/18/2022	China	Hong Kong		BA.5.2*	2022-12-18
2263	hCoV-19/Hong Kong/HK-HKPU-PUN536677282/2022	EPI_ISL_17581252	BQ.1.2.1	12/18/2022	China	Hong Kong		Others	2022-12-18
2268	hCoV-19/Hubei/HCDC-WH0168/2022	EPI_ISL_17487822	BF.7.14.1	12/18/2022	China	Hubei	Wuhan	BF.7.14*	2022-12-18
2339	hCoV-19/Hong Kong/VK22304134/2022	EPI_ISL_16376691	BN.1.3.1	12/18/2022	China	Hong Kong		BA.2.75*	2022-12-18
2346	hCoV-19/Shanghai/SJTU-236749/2022	EPI_ISL_16327609	XBB.1	12/18/2022	China	Shanghai		Others	2022-12-18
2392	hCoV-19/Inner Mongolia/NMCDC-ED-003/2022	EPI_ISL_17785518	BF.7.14	12/19/2022	China	Inner Mongolia		BF.7.14*	2022-12-19
2393	hCoV-19/Inner Mongolia/NMCDC-ED-002/2022	EPI_ISL_17785516	DY.1	12/19/2022	China	Inner Mongolia		BA.5.2*	2022-12-19
2397	hCoV-19/Hong Kong/HK-HKPU-PUN686994224/2022	EPI_ISL_17581705	BA.5.2	12/19/2022	China	Hong Kong		BA.5.2*	2022-12-19
2400	hCoV-19/Hong Kong/HK-HKPU-PUN686171759/2022	EPI_ISL_17581702	CP.8	12/19/2022	China	Hong Kong		Others	2022-12-19
2401	hCoV-19/Hong Kong/HK-HKPU-PUN536061273/2022	EPI_ISL_17581701	BA.5.2.1	12/19/2022	China	Hong Kong		BA.5.2*	2022-12-19
2430	hCoV-19/Guangxi/GCDC-GG-041/2022	EPI_ISL_17088697	BA.5.2.49	12/19/2022	China	Guangxi	Guigang	BA.5.2*	2022-12-19
2432	hCoV-19/Guangxi/GCDC-NN-123007/2022	EPI_ISL_17088670	BA.5.2.48	12/19/2022	China	Guangxi	Nanning	BA.5.2*	2022-12-19
2442	hCoV-19/Hebei/SJZ-8/2022	EPI_ISL_17031562	BA.5.2.48	12/19/2022	China	Hebei	Shijiazhuang	BA.5.2*	2022-12-19
2452	hCoV-19/Yunnan/YCDC-49/2022	EPI_ISL_16750701	BA.5.2.48	12/19/2022	China	Yunnan		BA.5.2*	2022-12-19
2453	hCoV-19/Yunnan/YCDC-48/2022	EPI_ISL_16750700	BR.2.1	12/19/2022	China	Yunnan		BA.2.75*	2022-12-19
2454	hCoV-19/Yunnan/YCDC-47/2022	EPI_ISL_16750699	BR.2.1	12/19/2022	China	Yunnan		BA.2.75*	2022-12-19
2455	hCoV-19/Yunnan/YCDC-46/2022	EPI_ISL_16750698	BA.5.2.48	12/19/2022	China	Yunnan		BA.5.2*	2022-12-19
2456	hCoV-19/Yunnan/YCDC-30/2022	EPI_ISL_16750682	BA.5.2.48	12/19/2022	China	Yunnan		BA.5.2*	2022-12-19
2484	hCoV-19/Guangdong/GCDC-ZQL501028/2022	EPI_ISL_16711701	BA.5.2.48	12/19/2022	China	Guangdong		BA.5.2*	2022-12-19
2500	hCoV-19/Zhejiang/IVDC-985/2022	EPI_ISL_16635682	BF.7.14	12/19/2022	China	Zhejiang	Jinhua	BF.7.14*	2022-12-19
2543	hCoV-19/Inner Mongolia/IVDC-1250/2022	EPI_ISL_16635276	BA.5.2.48	12/19/2022	China	Inner Mongolia	Ordos	BA.5.2*	2022-12-19
2544	hCoV-19/Inner Mongolia/IVDC-1249/2022	EPI_ISL_16635275	BA.5.2.48	12/19/2022	China	Inner Mongolia	Ordos	BA.5.2*	2022-12-19
2547	hCoV-19/Inner Mongolia/IVDC-1246/2022	EPI_ISL_16635272	BA.5.2.48	12/19/2022	China	Inner Mongolia	Ordos	BA.5.2*	2022-12-19
2610	hCoV-19/Henan/HNCDCBT-030/2022	EPI_ISL_16608453	BA.5.2.49	12/19/2022	China	Henan	Zhengzhou	BA.5.2*	2022-12-19
2619	hCoV-19/Hunan/CCDC-11/2022	EPI_ISL_16598681	BF.7.14	12/19/2022	China	Hunan	Changsha	BF.7.14*	2022-12-19
2666	hCoV-19/Beijing/CPL-12-92/2022	EPI_ISL_16468034	BA.5.2.48	12/19/2022	China	Beijing	Haidian	BA.5.2*	2022-12-19
2669	hCoV-19/Beijing/CPL-12-89/2022	EPI_ISL_16468031	BF.7.14	12/19/2022	China	Beijing	Haidian	BF.7.14*	2022-12-19
2739	hCoV-19/Hong Kong/HK-HKPU-PUN53649322A/2022	EPI_ISL_17581253	BQ.1.2.1	12/20/2022	China	Hong Kong		Others	2022-12-20
2748	hCoV-19/Hubei/HCDC-WH0204/2022	EPI_ISL_17487814	BF.7.14	12/20/2022	China	Hubei	Wuhan	BF.7.14*	2022-12-20
2795	hCoV-19/Guangxi/NN-123011/2022	EPI_ISL_17086584	BF.7.14	12/20/2022	China	Guangxi	Nanning	BF.7.14*	2022-12-20
2796	hCoV-19/Guangxi/NN-123010/2022	EPI_ISL_17086583	BF.7.14	12/20/2022	China	Guangxi	Nanning	BF.7.14*	2022-12-20
2818	hCoV-19/Jilin/JLCDC-59581/2022	EPI_ISL_16713345	BA.5.2.49	12/20/2022	China	Jilin	Changchun	BA.5.2*	2022-12-20
2819	hCoV-19/Jilin/JLCDC-59189/2022	EPI_ISL_16713314	BN.1.2	12/20/2022	China	Jilin	Changchun	BA.2.75*	2022-12-20
2839	hCoV-19/Jiangsu/SZCDC-095/2022	EPI_ISL_16698452	BF.7.14	12/20/2022	China	Jiangsu	Suzhou	BF.7.14*	2022-12-20
2904	hCoV-19/Shandong/SDCDC-2321/2022	EPI_ISL_16604416	BA.5.2	12/20/2022	China	Shandong	Jinan	BA.5.2*	2022-12-20
2910	hCoV-19/Tianjin/TJCDC-029/2022	EPI_ISL_16481864	BF.7.14	12/20/2022	China	Tianjin		BF.7.14*	2022-12-20
2922	SARS-CoV-2/human/Beijing/3224/2022	EPI_ISL_16350943	BA.5.1	12/20/2022	China	Beijing		Others	2022-12-20
2934	SARS-CoV-2/human/Beijing/3212/2022	EPI_ISL_16350931	BA.5.1	12/20/2022	China	Beijing		Others	2022-12-20
3000	hCoV-19/Hebei/CZ-2/2022	EPI_ISL_17031563	BA.5.2.49	12/21/2022	China	Hebei	Cangzhou	BA.5.2*	2022-12-21
3001	hCoV-19/Shanxi/SXCDC-0263/2022	EPI_ISL_16937133	BF.7.14	12/21/2022	China	Shanxi	Yuncheng	BF.7.14*	2022-12-21
3015	hCoV-19/Guangdong/GCDC-00159/2022	EPI_ISL_16712137	BF.7.14	12/21/2022	China	Guangdong		BF.7.14*	2022-12-21
3029	hCoV-19/Guangdong/GCDC-62279/2022	EPI_ISL_16711883	BF.7.14	12/21/2022	China	Guangdong		BF.7.14*	2022-12-21
3060	hCoV-19/Yunnan/IVDC-1390/2022	EPI_ISL_16641640	BA.5.2.48	12/21/2022	China	Yunnan	Kunming	BA.5.2*	2022-12-21
3069	hCoV-19/Guizhou/IVDC-1273/2022	EPI_ISL_16636181	BA.5.2.48	12/21/2022	China	Guizhou	Tongren	BA.5.2*	2022-12-21
3070	hCoV-19/Guizhou/IVDC-1272/2022	EPI_ISL_16636180	BA.5.2.48	12/21/2022	China	Guizhou	Tongren	BA.5.2*	2022-12-21
3071	hCoV-19/Guizhou/IVDC-1271/2022	EPI_ISL_16636179	BF.7.14	12/21/2022	China	Guizhou	Tongren	BF.7.14*	2022-12-21
3074	hCoV-19/Guizhou/IVDC-1268/2022	EPI_ISL_16636176	BA.5.2.48	12/21/2022	China	Guizhou	Tongren	BA.5.2*	2022-12-21
3077	hCoV-19/Xinjiang/IVDC-1102/2022	EPI_ISL_16636076	BA.5.2	12/21/2022	China	Xinjiang	Yining	BA.5.2*	2022-12-21
3108	hCoV-19/Shanghai/IVDC-1916/2022	EPI_ISL_16634809	BA.5.2.48	12/21/2022	China	Shanghai	Songjiang	BA.5.2*	2022-12-21
3132	hCoV-19/Anhui/MCDC122905/2022	EPI_ISL_16611196	DY.2	12/21/2022	China	Anhui	Maanshan	BA.5.2*	2022-12-21
3140	hCoV-19/Henan/HNCDCBT-018/2022	EPI_ISL_16608441	BA.5.2.48	12/21/2022	China	Henan	Zhengzhou	BA.5.2*	2022-12-21
3151	hCoV-19/Henan/HNCDCBT-001/2022	EPI_ISL_16608424	BF.7.14	12/21/2022	China	Henan	Zhengzhou	BF.7.14*	2022-12-21
3163	hCoV-19/Shandong/SDCDC-0046/2022	EPI_ISL_16604487	BA.5.1	12/21/2022	China	Shandong	Jining	Others	2022-12-21
3167	hCoV-19/Shandong/SDCDC-0035/2022	EPI_ISL_16604477	BF.7.14	12/21/2022	China	Shandong	Jining	BF.7.14*	2022-12-21
3219	SARS-CoV-2/human/CHN/Shannxi-sr-0004/2022	EPI_ISL_17493022	DY.1	12/21/2022	China	Shaanxi		BA.5.2*	2022-12-21
3279	hCoV-19/Guangxi/GCDC-BH-010302/2022	EPI_ISL_17088738	BA.5.2.48	12/22/2022	China	Guangxi	Beihai	BA.5.2*	2022-12-22
3282	hCoV-19/Shanxi/SXCDC-0053/2022	EPI_ISL_16853798	BA.5.2.48	12/22/2022	China	Shanxi	Jinzhong	BA.5.2*	2022-12-22
3300	hCoV-19/Chongqing/WZCDC-155/2022	EPI_ISL_16698314	BA.5.2.48	12/22/2022	China	Chongqing	Wanzhou	BA.5.2*	2022-12-22
3318	hCoV-19/Guizhou/IVDC-1276/2022	EPI_ISL_16636184	BA.5.2.48	12/22/2022	China	Guizhou	Guiyang	BA.5.2*	2022-12-22
3319	hCoV-19/Guizhou/IVDC-1275/2022	EPI_ISL_16636183	BF.7.14	12/22/2022	China	Guizhou	Guiyang	BF.7.14*	2022-12-22
3329	hCoV-19/Xinjiang/IVDC-1104/2022	EPI_ISL_16636078	BA.5.2	12/22/2022	China	Xinjiang	Yining	BA.5.2*	2022-12-22
3335	hCoV-19/Inner Mongolia/IVDC-1256/2022	EPI_ISL_16635282	BA.5.2.48	12/22/2022	China	Inner Mongolia	Ulanqab	BA.5.2*	2022-12-22
3353	hCoV-19/Shanghai/IVDC-1977/2022	EPI_ISL_16634870	BA.5.2.48	12/22/2022	China	Shanghai	Pudong	BA.5.2*	2022-12-22
3370	hCoV-19/Shanghai/IVDC-1944/2022	EPI_ISL_16634837	BF.7.14	12/22/2022	China	Shanghai	Jiading	BF.7.14*	2022-12-22
3405	hCoV-19/Shandong/SDCDC-0073/2022	EPI_ISL_16604510	BF.7.14	12/22/2022	China	Shandong	Binzhou	BF.7.14*	2022-12-22
3413	hCoV-19/Heilongjiang/HLJCDC-1545/2022	EPI_ISL_16598332	BA.5.2.48	12/22/2022	China	Heilongjiang		BA.5.2*	2022-12-22
3443	hCoV-19/Tianjin/TJCDC-033/2022	EPI_ISL_16481868	BQ.1.1	12/22/2022	China	Tianjin		Others	2022-12-22
3465	hCoV-19/Fujian/FPCDCP-24/2022	EPI_ISL_16334622	BA.5.2.48	12/22/2022	China	Fujian	Quanzhou	BA.5.2*	2022-12-22
3476	hCoV-19/Shanghai/SJTU-236738/2022	EPI_ISL_16327605	XBB.1.2	12/22/2022	China	Shanghai		Others	2022-12-22
3482	SARS-CoV-2/human/CHN/ZJCDC163/2022	EPI_ISL_17490675	DY.1	12/22/2022	China	Zhejiang		BA.5.2*	2022-12-22
3486	SARS-CoV-2/human/CHN/ZJCDC155/2022	EPI_ISL_17490683	BA.5.1.32	12/22/2022	China	Zhejiang		BA.5.2*	2022-12-22
3494	SARS-CoV-2/human/CHN/QZ20221229-24/2022	EPI_ISL_17488697	DY.1.1	12/22/2022	China	Fujian		BA.5.2*	2022-12-22
3528	hCoV-19/Fujian/FCDC-FJLY2670/2022	EPI_ISL_17489487	BF.7.14.1	12/23/2022	China	Fujian	Fuzhou	BF.7.14*	2022-12-23
3560	hCoV-19/Guangdong/GCDC-QYIN3992/2022	EPI_ISL_16711744	BF.7.14	12/23/2022	China	Guangdong		BF.7.14*	2022-12-23
3564	hCoV-19/Shaanxi/SXCDC-X016/2022	EPI_ISL_16709478	BA.5.2.48	12/23/2022	China	Shaanxi	Xian	BA.5.2*	2022-12-23
3566	hCoV-19/Shaanxi/SXCDC-X014/2022	EPI_ISL_16709476	BF.7.14	12/23/2022	China	Shaanxi	Xian	BF.7.14*	2022-12-23
3578	hCoV-19/Xinjiang/IVDC-1108/2022	EPI_ISL_16636082	BF.7.14	12/23/2022	China	Xinjiang	Yining	BF.7.14*	2022-12-23
3584	hCoV-19/Xinjiang/IVDC-1062/2022	EPI_ISL_16636036	BF.7.14	12/23/2022	China	Xinjiang	Yining	BF.7.14*	2022-12-23
3586	hCoV-19/Ningxia/IVDC-1301/2022	EPI_ISL_16635067	BA.5.2.48	12/23/2022	China	Ningxia	Yinchuan	BA.5.2*	2022-12-23
3587	hCoV-19/Ningxia/IVDC-1300/2022	EPI_ISL_16635066	BA.5.2.48	12/23/2022	China	Ningxia	Yinchuan	BA.5.2*	2022-12-23
3589	hCoV-19/Ningxia/IVDC-1298/2022	EPI_ISL_16635064	BF.7.14	12/23/2022	China	Ningxia	Wuzhong	BF.7.14*	2022-12-23
3590	hCoV-19/Ningxia/IVDC-1297/2022	EPI_ISL_16635063	BA.5.2.48	12/23/2022	China	Ningxia	Wuzhong	BA.5.2*	2022-12-23
3595	hCoV-19/Shanghai/IVDC-1921/2022	EPI_ISL_16634814	BA.5.2.48	12/23/2022	China	Shanghai	Songjiang	BA.5.2*	2022-12-23
3596	hCoV-19/Shanghai/IVDC-1920/2022	EPI_ISL_16634813	BF.7.14	12/23/2022	China	Shanghai	Songjiang	BF.7.14*	2022-12-23
3609	hCoV-19/Fujian/FCDC-2670/2022	EPI_ISL_16610696	BF.7.14	12/23/2022	China	Fujian	Longyan	BF.7.14*	2022-12-23
3610	hCoV-19/Hunan/CCDC-43/2022	EPI_ISL_16598713	BA.5.2.48	12/23/2022	China	Hunan	Changsha	BA.5.2*	2022-12-23
3612	hCoV-19/Hunan/CCDC-41/2022	EPI_ISL_16598711	BA.5.2.49	12/23/2022	China	Hunan	Changsha	BA.5.2*	2022-12-23
3615	hCoV-19/Hunan/CCDC-38/2022	EPI_ISL_16598708	BA.5.2.49	12/23/2022	China	Hunan	Changsha	BA.5.2*	2022-12-23
3618	hCoV-19/Hunan/CCDC-18/2022	EPI_ISL_16598688	BA.5.2.48	12/23/2022	China	Hunan	Changsha	BA.5.2*	2022-12-23
3620	hCoV-19/Heilongjiang/HLJCDC-1555/2022	EPI_ISL_16598347	BA.5.2.48	12/23/2022	China	Heilongjiang		BA.5.2*	2022-12-23
3628	hCoV-19/Anhui/HNCDC-10/2022	EPI_ISL_16595773	BF.7.14	12/23/2022	China	Anhui	Huainan	BF.7.14*	2022-12-23
3641	hCoV-19/Beijing/CPL-12-82/2022	EPI_ISL_16468026	BA.5.1	12/23/2022	China	Beijing	Chaoyang	Others	2022-12-23
3652	hCoV-19/Anhui/AHCDC-6/2022	EPI_ISL_16438304	BF.7.14	12/23/2022	China	Anhui		BF.7.14*	2022-12-23
3653	hCoV-19/Anhui/AHCDC-5/2022	EPI_ISL_16438303	BF.7.14	12/23/2022	China	Anhui		BF.7.14*	2022-12-23
3654	hCoV-19/Anhui/AHCDC-4/2022	EPI_ISL_16438302	BF.7.14	12/23/2022	China	Anhui		BF.7.14*	2022-12-23
3655	hCoV-19/Anhui/AHCDC-3/2022	EPI_ISL_16438301	BF.7.14	12/23/2022	China	Anhui		BF.7.14*	2022-12-23
3656	hCoV-19/Anhui/AHCDC-2/2022	EPI_ISL_16438300	BF.7.14	12/23/2022	China	Anhui		BF.7.14*	2022-12-23
3657	hCoV-19/Anhui/AHCDC-1/2022	EPI_ISL_16438299	BF.7.14	12/23/2022	China	Anhui		BF.7.14*	2022-12-23
3691	hCoV-19/Hainan/SY604/2022	EPI_ISL_17805439	BF.7.14.4	12/24/2022	China	Hainan		BF.7.14*	2022-12-24
3692	hCoV-19/Hong Kong/HK-HKPU-PUN538270260/2022	EPI_ISL_17581957	BN.1.3.9	12/24/2022	China	Hong Kong		BA.2.75*	2022-12-24
3707	hCoV-19/Fujian/FCDC-FJLY2663/2022	EPI_ISL_17489488	BF.7.14.1	12/24/2022	China	Fujian	Fuzhou	BF.7.14*	2022-12-24
3760	hCoV-19/Guangdong/GCDC-QYIE1292/2022	EPI_ISL_16711694	BF.7.14	12/24/2022	China	Guangdong		BF.7.14*	2022-12-24
3765	hCoV-19/Ningxia/IVDC-1314/2022	EPI_ISL_16635077	BA.5.2.49	12/24/2022	China	Ningxia	Zhongwei	BA.5.2*	2022-12-24
3793	hCoV-19/Shanghai/IVDC-1924/2022	EPI_ISL_16634817	BA.5.2.48	12/24/2022	China	Shanghai	Songjiang	BA.5.2*	2022-12-24
3810	hCoV-19/Fujian/FCDC-2663/2022	EPI_ISL_16610695	BF.7.14	12/24/2022	China	Fujian	Longyan	BF.7.14*	2022-12-24
3822	hCoV-19/Shandong/SDCDC-0011/2022	EPI_ISL_16604437	BN.1.2	12/24/2022	China	Shandong	Qingdao	BA.2.75*	2022-12-24
3841	SARS-CoV-2/human/CHN/4576/2022	EPI_ISL_17492864	BF.7.14	12/24/2022	China	Sichuan		BF.7.14*	2022-12-24
3959	hCoV-19/Sichuan/ZYCDC-230156/2022	EPI_ISL_17104828	BF.7.14.7	12/25/2022	China	Sichuan	Ziyang	BF.7.14*	2022-12-25
3962	hCoV-19/Guangxi/GCDC-BH-010309/2022	EPI_ISL_17088742	BA.5.2.49	12/25/2022	China	Guangxi	Beihai	BA.5.2*	2022-12-25
3979	hCoV-19/Guangdong/GCDC-QYIE1298/2022	EPI_ISL_16711789	BF.7.14	12/25/2022	China	Guangdong		BF.7.14*	2022-12-25
